Order ID,Customer Name,Gender,Product Details (Brand),Phone Number,Age,City,Address,Product Price (Taka),Delivery Charge(Taka),Total Bill (Taka),Phone Number,Customer Value,City Code,Product Code,Value Count,,LOOKUP TABLE   ,LOOKUPVALUE,,Product,Product Code
3957,Tahmina Mahi,Female,Sapphire,019-613-59604,33,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7180,70,7250,019-613-59604,Low,1,3,0,,,,,,
3958,Rabeya Fairooz,Female,Ethnic,017-233-87809,30,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",6500,120,6620,017-233-87809,Low,8,7,0,,,,,,
3959,Ayesha Tabassum,Female,Celina,018-412-87003,32,Mymensingh,"Plot #5, Trishal, Mymensingh",5599,120,5719,018-412-87003,Low,13,1,0,,,,,,
3960,Nusrat Ahmed,Female,Sapphire,016-736-13510,22,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7180,70,7250,016-736-13510,Low,1,3,0,,,,,,
3961,Abonty Ahmed,Female,Sana Safinaz,019-858-63309,25,Narayanganj,"Apartment #10, Block #I, Narayanganj Sadar, Narayanganj",10590,120,10710,019-858-63309,Low,11,6,0,,,,,,
3962,Sabina Tasnim,Female,Faraz Manan,017-795-74504,43,Dinajpur,"House #2, Lane #8, Dinajpur Sadar, Dinajpur",9000,120,9120,017-795-74504,High,18,9,1,,,,,,
3963,Tamanna Tasnim,Female,Mushq,018-268-19730,38,Sylhet,"Apartment #15, Block #E, Zindabazar, Sylhet",6890,120,7010,018-268-19730,High,4,4,1,,,,,,
3964,Nowshin Islam,Female,Maria B.,016-531-59049,48,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7500,70,7570,016-531-59049,Low,1,8,0,,,,,,
3965,Farhana Islam,Female,Baroque,019-850-30656,24,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",7560,120,7680,019-850-30656,Low,7,5,0,,,,,,
3966,Farhana Nur,Female,Celina,013-831-50201,34,Bogura,"Plot #7, Sherpur, Bogura",5599,120,5719,013-831-50201,Low,17,1,0,,,,,,
3967,Farinaj Nawar,Female,Celina,015-231-48106,25,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5599,70,5669,015-231-48106,Low,1,1,0,,,,,,
3968,Sharmin Ahmed,Female,Sana Safinaz,015-512-25093,50,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",10590,120,10710,015-512-25093,Low,16,6,0,,,,,,
3969,Ayesha Khan,Female,Khaadi,016-649-99062,47,Dinajpur,"House #2, Lane #8, Dinajpur Sadar, Dinajpur",5990,120,6110,016-649-99062,High,18,2,1,,,,,,
3970,Nazia Sabah,Female,Sana Safinaz,019-689-66067,24,Gazipur,"House #8, Lane #10, Joydebpur, Gazipur",10590,120,10710,019-689-66067,Low,2,6,0,,,,,,
3971,Nafisa Noor,Female,Mushq,018-635-31008,47,Dinajpur,"Apartment #5, Block #R, Birganj, Dinajpur",6890,120,7010,018-635-31008,High,18,4,1,,,,,,
3972,Ayesha Rowshan,Female,Amir Adnan,018-644-82806,45,Bogura,"Apartment #6, Block #Q, Shibganj, Bogura",9550,120,9670,018-644-82806,Low,17,10,0,,,,,,
3973,Maria Rahman,Female,Amir Adnan,019-782-35306,48,Kushtia,"Flat #2, Building #9, Daulatpur, Kushtia",9550,120,9670,019-782-35306,High,16,10,1,,,,,,
3974,Faiza Mahi,Female,Maria B.,018-633-61017,44,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7500,70,7570,018-633-61017,High,1,8,1,,,,,,
3975,Labiba Khan,Female,Maria B.,015-691-63404,28,Barisal,"Flat #5, Building #4, Muladi, Barisal",7500,120,7620,015-691-63404,Low,8,8,0,,,,,,
3976,Nusrat Sultana,Female,Sapphire,015-981-99955,40,Dinajpur,"Apartment #5, Block #R, Birganj, Dinajpur",7180,120,7300,015-981-99955,Low,18,3,0,,,,,,
3977,Sujana Fairooz,Female,Amir Adnan,018-259-51108,43,Sylhet,"Plot #10, Shahjalal Uposhohor, Sylhet",9550,120,9670,018-259-51108,Low,4,10,0,,,,,,
3978,Sharmin Noor,Female,Amir Adnan,017-973-83065,39,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",9550,120,9670,017-973-83065,High,3,10,1,,,,,,
3979,Jannatul Haque,Female,Faraz Manan,019-891-48601,46,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",9000,120,9120,019-891-48601,High,3,9,1,,,,,,
3980,Nusrat Sabah,Female,Amir Adnan,019-463-41707,31,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9550,70,9620,019-463-41707,High,1,10,1,,,,,,
3981,Tamanna Khan,Female,Amir Adnan,015-948-59509,49,Cox's Bazar,"Plot #14, Ukhia, Coxs Bazar",9550,120,9670,015-948-59509,High,5,10,1,,,,,,
3982,Ilma Sobhan,Female,Khaadi,015-986-80110,36,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,015-986-80110,High,1,2,1,,,,,,
3983,Tashfia Ahmed,Female,Sana Safinaz,019-860-96706,30,Tangail,"Flat #3, Building #14, Kalihati, Tangail",10590,120,10710,019-860-96706,Low,12,6,0,,,,,,
3984,Sumaiya Karim,Female,Sapphire,016-316-42605,31,Mymensingh,"Plot #5, Trishal, Mymensingh",7180,120,7300,016-316-42605,High,13,3,1,,,,,,
3985,Shafi Uddin,Male,Amir Adnan,019-552-42207,38,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9550,70,9620,019-552-42207,Low,1,10,0,,,,,,
3986,Irina Karim,Female,Baroque,013-255-70519,40,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",7560,120,7680,013-255-70519,High,3,5,1,,,,,,
3987,Labony Islam,Female,Maria B.,016-707-26066,42,Cox's Bazar,"Flat #11, Building #15, Teknaf, Coxs Bazar",7500,120,7620,016-707-26066,Low,5,8,0,,,,,,
3988,Ayesha Ferdous,Female,Maria B.,016-433-28092,31,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7500,120,7620,016-433-28092,Low,3,8,0,,,,,,
3989,Irina Sultana,Female,Mushq,018-578-94098,24,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6890,70,6960,018-578-94098,Low,1,4,0,,,,,,
3990,Urmi Ahmed,Female,Amir Adnan,019-823-58504,44,Mymensingh,"Flat #4, Building #13, Gafargaon, Mymensingh",9550,120,9670,019-823-58504,Low,13,10,0,,,,,,
3991,Sabina Rowshan,Female,Faraz Manan,017-538-22057,45,Bogura,"House #18, Road #4, Sonatala, Bogura",9000,120,9120,017-538-22057,High,17,9,1,,,,,,
3992,Sabina Chowdhury,Female,Khaadi,019-771-41203,31,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5990,70,6060,019-771-41203,High,1,2,1,,,,,,
3993,Labiba Tasnim,Female,Sana Safinaz,016-214-90887,29,Sylhet,"House #18, Road #3, Kajalshah, Sylhet",10590,120,10710,016-214-90887,Low,4,6,0,,,,,,
3994,Lamia Haque,Female,Ethnic,019-475-30839,49,Jessore,"House #4, Lane #12, Jessore Sadar, Jessore",6500,120,6620,019-475-30839,High,14,7,1,,,,,,
3995,Ayesha Karim,Female,Baroque,013-188-60018,49,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7560,120,7680,013-188-60018,Low,3,5,0,,,,,,
3996,Nazia Ferdous,Female,Faraz Manan,015-614-94808,29,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9000,70,9070,015-614-94808,Low,1,9,0,,,,,,
3997,Saima Mahi,Female,Ethnic,017-273-47051,26,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6500,70,6570,017-273-47051,High,1,7,1,,,,,,
3998,Ilma Ahmed,Female,Mushq,013-846-30007,33,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",6890,120,7010,013-846-30007,Low,11,4,0,,,,,,
3999,Nusrat Haque,Female,Celina,015-696-95003,30,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5599,70,5669,015-696-95003,Low,1,1,0,,,,,,
4000,Wamia Hossain,Female,Celina,019-233-64069,48,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5599,70,5669,019-233-64069,Low,1,1,0,,,,,,
4001,Ilma Ahmed,Female,Ethnic,019-434-75402,26,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",6500,70,6570,019-434-75402,Low,1,7,0,,,,,,
4002,Raisa Tabassum,Female,Khaadi,019-374-14041,24,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,019-374-14041,Low,1,2,0,,,,,,
4003,Faiza Sobhan,Female,Maria B.,016-313-95053,42,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7500,120,7620,016-313-95053,Low,3,8,0,,,,,,
4004,Irina Rowshan,Female,Khaadi,015-227-46709,46,Barisal,"House #10, Lane #3, Natullabad, Barisal",5990,120,6110,015-227-46709,Low,8,2,0,,,,,,
4005,Himeka Noor,Female,Khaadi,019-994-35106,39,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5990,70,6060,019-994-35106,Low,1,2,0,,,,,,
4006,Ilma Nawar,Female,Khaadi,019-140-53083,46,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",5990,120,6110,019-140-53083,Low,7,2,0,,,,,,
4007,Mohammad Zaman,Male,Khaadi,015-577-23304,40,Kushtia,"Flat #2, Building #9, Daulatpur, Kushtia",5990,120,6110,015-577-23304,Low,16,2,0,,,,,,
4008,Ayesha Sobhan,Female,Sana Safinaz,019-402-13806,48,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",10590,70,10660,019-402-13806,Low,1,6,0,,,,,,
4009,Maria Nawar,Female,Baroque,019-790-15700,41,Dinajpur,"House #2, Lane #8, Dinajpur Sadar, Dinajpur",7560,120,7680,019-790-15700,High,18,5,1,,,,,,
4010,Arabi Islam,Female,Mushq,015-870-50096,43,Comilla,"Apartment #11, Block #H, Chandina, Comilla",6890,120,7010,015-870-50096,Low,10,4,0,,,,,,
4011,Ayesha Tasnim,Female,Sana Safinaz,019-264-63011,36,Faridpur,"House #19, Road #3, Sadarpur, Faridpur",10590,120,10710,019-264-63011,Low,19,6,0,,,,,,
4012,Nazia Tasnim,Female,Sana Safinaz,017-210-37201,45,Comilla,"Plot #12, Brahmanpara, Comilla",10590,120,10710,017-210-37201,High,10,6,1,,,,,,
4013,Labony Ahmed,Female,Ethnic,019-110-39006,44,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6500,70,6570,019-110-39006,High,1,7,1,,,,,,
4014,Farinaj Fairooz,Female,Baroque,019-531-45603,42,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7560,70,7630,019-531-45603,Low,1,5,0,,,,,,
4015,Maria Sabrin,Female,Celina,017-218-97409,36,Rajshahi,"Apartment #3, Block #B, Seroil, Rajshahi",5599,120,5719,017-218-97409,Low,7,1,0,,,,,,
4016,Labiba Tasnim,Female,Mushq,017-106-35104,26,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6890,70,6960,017-106-35104,Low,1,4,0,,,,,,
4017,Raisa Ferdous,Female,Baroque,018-734-64005,34,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7560,120,7680,018-734-64005,Low,3,5,0,,,,,,
4018,Sharmin Sabrin,Female,Baroque,019-514-13033,22,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7560,120,7680,019-514-13033,Low,3,5,0,,,,,,
4019,Farinaj Karim,Female,Faraz Manan,013-167-73021,31,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",9000,120,9120,013-167-73021,Low,3,9,0,,,,,,
4020,Tashfia Karim,Female,Celina,018-335-52056,22,Gazipur,"House #8, Lane #10, Joydebpur, Gazipur",5599,120,5719,018-335-52056,High,2,1,1,,,,,,
4021,Labony Biswas,Female,Mushq,018-968-55006,40,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6890,70,6960,018-968-55006,Low,1,4,0,,,,,,
4022,Alishba Rahman,Female,Amir Adnan,019-531-42049,48,Barisal,"Plot #14, Dapdapia, Bakerganj, Barisal",9550,120,9670,019-531-42049,Low,8,10,0,,,,,,
4023,Wamia Rahman,Female,Celina,015-846-73036,30,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5599,70,5669,015-846-73036,High,1,1,1,,,,,,
4024,Faiza Biswas,Female,Faraz Manan,018-426-58697,24,Jessore,"Apartment #7, Block #N, Jhikargachha, Jessore",9000,120,9120,018-426-58697,Low,14,9,0,,,,,,
4025,Sharmin Sobhan,Female,Celina,017-777-85981,23,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5599,70,5669,017-777-85981,High,1,1,1,,,,,,
4026,Jannatul Tasneem,Female,Mushq,016-992-30993,41,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",6890,120,7010,016-992-30993,Low,3,4,0,,,,,,
4027,Rabeya Hossain,Female,Baroque,019-490-47297,45,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7560,120,7680,019-490-47297,Low,3,5,0,,,,,,
4028,Sabina Akhtar,Female,Sapphire,016-739-29062,39,Khulna,"Flat #2, Building #14, Moylapota, Khulna",7180,120,7300,016-739-29062,Low,6,3,0,,,,,,
4029,Farhana Mahi,Female,Khaadi,015-409-51850,29,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5990,70,6060,015-409-51850,Low,1,2,0,,,,,,
4030,Rabeya Mahi,Female,Faraz Manan,013-904-35004,40,Tangail,"Flat #3, Building #14, Kalihati, Tangail",9000,120,9120,013-904-35004,Low,12,9,0,,,,,,
4031,Nafi Zaman,Male,Celina,015-321-68903,27,Khulna,"House #1, Lane #5, Sonadanga, Khulna",5599,120,5719,015-321-68903,High,6,1,1,,,,,,
4032,Nazia Karim,Female,Sana Safinaz,016-943-40543,25,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",10590,120,10710,016-943-40543,Low,3,6,0,,,,,,
4033,Sobhan Zaman,Male,Maria B.,018-622-49531,23,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7500,70,7570,018-622-49531,High,1,8,1,,,,,,
4034,Rohhan Yasir,Male,Ethnic,015-984-66986,34,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",6500,120,6620,015-984-66986,Low,3,7,0,,,,,,
4035,Alishba Ahmed,Female,Amir Adnan,019-132-40946,30,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9550,70,9620,019-132-40946,Low,1,10,0,,,,,,
4036,Sharmin Haque,Female,Celina,013-878-59994,23,Narsingdi,"Plot #13, Monohardi, Narsingdi",5599,120,5719,013-878-59994,High,15,1,1,,,,,,
4037,Himeka Mahi,Female,Mushq,017-482-16950,31,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",6890,120,7010,017-482-16950,Low,3,4,0,,,,,,
4038,Rahim Siddique,Male,Amir Adnan,016-348-35968,38,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9550,70,9620,016-348-35968,Low,1,10,0,,,,,,
4039,Nazia Nawar,Female,Khaadi,019-749-81915,45,Narayanganj,"House #5, Lane #4, Fatullah, Narayanganj",5990,120,6110,019-749-81915,High,11,2,1,,,,,,
4040,Farhana Khan,Female,Maria B.,019-850-47071,36,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7500,70,7570,019-850-47071,Low,1,8,0,,,,,,
4041,Ilma Ahmed,Female,Mushq,019-524-16080,45,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,019-524-16080,Low,1,4,0,,,,,,
4042,Tamanna Akhtar,Female,Celina,018-356-18026,50,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5599,70,5669,018-356-18026,Low,1,1,0,,,,,,
4043,Labony Khan,Female,Faraz Manan,018-823-16089,33,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",9000,120,9120,018-823-16089,Low,3,9,0,,,,,,
4044,Nazia Khan,Female,Sana Safinaz,016-207-60228,30,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",10590,120,10710,016-207-60228,High,3,6,1,,,,,,
4045,Labony Ahmed,Female,Baroque,018-444-81404,45,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7560,70,7630,018-444-81404,High,1,5,1,,,,,,
4046,Jannatul Karim,Female,Celina,018-744-78032,39,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5599,120,5719,018-744-78032,Low,3,1,0,,,,,,
4047,Rabeya Chowdhury,Female,Faraz Manan,019-253-80094,36,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",9000,120,9120,019-253-80094,Low,3,9,0,,,,,,
4048,Maria Islam,Female,Sapphire,015-286-50402,24,Mymensingh,"Apartment #9, Block #L, Bhaluka, Mymensingh",7180,120,7300,015-286-50402,High,13,3,1,,,,,,
4049,Nazia Khan,Female,Sana Safinaz,015-552-90405,30,Faridpur,"Apartment #9, Block #S, Boalmari, Faridpur",10590,120,10710,015-552-90405,Low,19,6,0,,,,,,
4050,Nazia Biswas,Female,Mushq,017-579-15209,27,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",6890,120,7010,017-579-15209,High,16,4,1,,,,,,
4051,Samin Shah,Male,Baroque,019-700-56059,50,Narsingdi,"House #5, Lane #9, Narsingdi Sadar, Narsingdi",7560,120,7680,019-700-56059,Low,15,5,0,,,,,,
4052,Himeka Akhtar,Female,Baroque,013-937-51700,38,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7560,70,7630,013-937-51700,Low,1,5,0,,,,,,
4053,Sumaiya Fairooz,Female,Amir Adnan,017-948-81500,25,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",9550,120,9670,017-948-81500,Low,18,10,0,,,,,,
4054,Jannatul Jahan,Female,Ethnic,019-787-99094,43,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6500,70,6570,019-787-99094,High,1,7,1,,,,,,
4055,Miniba Tasneem,Female,Mushq,018-864-27037,50,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6890,70,6960,018-864-27037,Low,1,4,0,,,,,,
4056,Raisa Biswas,Female,Mushq,017-825-50759,29,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6890,70,6960,017-825-50759,Low,1,4,0,,,,,,
4057,Labony Karim,Female,Mushq,015-165-22006,37,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,015-165-22006,Low,1,4,0,,,,,,
4058,Faiza Haque,Female,Mushq,015-807-90033,46,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",6890,120,7010,015-807-90033,Low,3,4,0,,,,,,
4059,Imran Islam,Male,Khaadi,019-339-43909,27,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,019-339-43909,Low,1,2,0,,,,,,
4060,Rabeya Ali,Female,Amir Adnan,019-244-47034,24,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",9550,120,9670,019-244-47034,Low,3,10,0,,,,,,
4061,Saima Akhtar,Female,Mushq,017-753-71504,25,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6890,70,6960,017-753-71504,High,1,4,1,,,,,,
4062,Alishba Sobhan,Female,Ethnic,018-681-85603,50,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6500,70,6570,018-681-85603,Low,1,7,0,,,,,,
4063,Farhana Noor,Female,Celina,016-433-85600,41,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",5599,120,5719,016-433-85600,Low,11,1,0,,,,,,
4064,Rabeya Akhtar,Female,Maria B.,015-202-41077,23,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7500,70,7570,015-202-41077,Low,1,8,0,,,,,,
4065,Tahmina Ferdous,Female,Mushq,018-334-91040,23,Rangpur,"Flat #1, Building #13, Rangpur Sadar, Rangpur",6890,120,7010,018-334-91040,Low,9,4,0,,,,,,
4066,Arabi Chowdhury,Female,Faraz Manan,018-190-92003,25,Rangpur,"House #3, Lane #9, Kotwali, Rangpur",9000,120,9120,018-190-92003,Low,9,9,0,,,,,,
4067,Farhana Biswas,Female,Maria B.,016-164-30931,34,Narsingdi,"Plot #13, Monohardi, Narsingdi",7500,120,7620,016-164-30931,High,15,8,1,,,,,,
4068,Jannatul Tasneem,Female,Mushq,019-361-80136,23,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",6890,120,7010,019-361-80136,Low,16,4,0,,,,,,
4069,Wamia Khan,Female,Sapphire,019-682-83068,28,Rangpur,"House #3, Lane #9, Kotwali, Rangpur",7180,120,7300,019-682-83068,Low,9,3,0,,,,,,
4070,Farinaj Mahi,Female,Maria B.,013-806-42053,37,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7500,70,7570,013-806-42053,Low,1,8,0,,,,,,
4071,Mahbuba Ahmed,Female,Baroque,019-679-93011,38,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",7560,120,7680,019-679-93011,Low,18,5,0,,,,,,
4072,Farhana Sabah,Female,Mushq,016-782-11021,29,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",6890,120,7010,016-782-11021,Low,3,4,0,,,,,,
4073,Anisha Khan,Female,Khaadi,018-576-10262,27,Kushtia,"House #14, Road #8, Bheramara, Kushtia",5990,120,6110,018-576-10262,Low,16,2,0,,,,,,
4074,Nafis Rahman,Male,Khaadi,018-531-60890,37,Narayanganj,"House #5, Lane #4, Fatullah, Narayanganj",5990,120,6110,018-531-60890,Low,11,2,0,,,,,,
4075,Sharmin Tabassum,Female,Faraz Manan,016-428-53000,24,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",9000,120,9120,016-428-53000,Low,3,9,0,,,,,,
4076,Rabeya Sabrin,Female,Sana Safinaz,019-348-60825,29,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",10590,70,10660,019-348-60825,High,1,6,1,,,,,,
4077,Anisha Das,Female,Sapphire,015-872-46044,49,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7180,70,7250,015-872-46044,High,1,3,1,,,,,,
4078,Rabeya Karim,Female,Amir Adnan,018-993-50096,34,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9550,70,9620,018-993-50096,Low,1,10,0,,,,,,
4079,Tamanna Islam,Female,Sana Safinaz,018-788-19074,42,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",10590,70,10660,018-788-19074,High,1,6,1,,,,,,
4080,Sumaiya Tabassum,Female,Khaadi,018-930-51018,41,Jessore,"Apartment #7, Block #N, Jhikargachha, Jessore",5990,120,6110,018-930-51018,High,14,2,1,,,,,,
4081,Sabina Mahi,Female,Khaadi,017-878-33090,45,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,017-878-33090,Low,1,2,0,,,,,,
4082,Labiba Khan,Female,Khaadi,015-893-87018,48,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",5990,120,6110,015-893-87018,Low,3,2,0,,,,,,
4083,Lamia Jahan,Female,Khaadi,013-283-35082,38,Jessore,"Apartment #7, Block #N, Jhikargachha, Jessore",5990,120,6110,013-283-35082,Low,14,2,0,,,,,,
4084,Sabina Sobhan,Female,Khaadi,018-161-15002,38,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5990,120,6110,018-161-15002,Low,3,2,0,,,,,,
4085,Farinaj Biswas,Female,Khaadi,019-898-14034,42,Sylhet,"Flat #4, Building #11, Lamabazar, Sylhet",5990,120,6110,019-898-14034,Low,4,2,0,,,,,,
4086,Rabeya Khan,Female,Khaadi,013-367-96072,37,Narsingdi,"Apartment #12, Block #O, Belabo, Narsingdi",5990,120,6110,013-367-96072,Low,15,2,0,,,,,,
4087,Sharmin Tasnim,Female,Khaadi,016-125-34070,26,Narsingdi,"Plot #13, Monohardi, Narsingdi",5990,120,6110,016-125-34070,Low,15,2,0,,,,,,
4088,Ilma Fairooz,Female,Khaadi,017-752-32023,44,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,017-752-32023,Low,1,2,0,,,,,,
4089,Tahmina Tabassum,Female,Khaadi,013-223-25605,29,Khulna,"Plot #7, DA Khan Road, Khulna",5990,120,6110,013-223-25605,Low,6,2,0,,,,,,
4090,Mahir Barua,Male,Khaadi,019-622-46802,35,Narayanganj,"Flat #7, Building #12, Sonargaon, Narayanganj",5990,120,6110,019-622-46802,Low,11,2,0,,,,,,
4091,Tashpia Karim,Female,Khaadi,013-124-33109,46,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",5990,120,6110,013-124-33109,Low,3,2,0,,,,,,
4092,Abonty Tahsin,Female,Khaadi,015-516-13600,27,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5990,70,6060,015-516-13600,Low,1,2,0,,,,,,
4093,Jannatul Das,Female,Khaadi,018-528-66088,34,Rangpur,"Flat #1, Building #13, Rangpur Sadar, Rangpur",5990,120,6110,018-528-66088,Low,9,2,0,,,,,,
4094,Farhana Islam,Female,Khaadi,016-168-64106,26,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,016-168-64106,Low,1,2,0,,,,,,
4095,Lamia Chowdhury,Female,Sana Safinaz,016-446-12501,49,Khulna,"Flat #2, Building #14, Moylapota, Khulna",10590,120,10710,016-446-12501,Low,6,6,0,,,,,,
4096,Farid Karim,Male,Mushq,018-787-66014,40,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",6890,120,7010,018-787-66014,High,3,4,1,,,,,,
4097,Himeka Biswas,Female,Maria B.,018-802-44700,44,Bogura,"House #9, Lane #10, Bogura Sadar, Bogura",7500,120,7620,018-802-44700,Low,17,8,0,,,,,,
4098,Nusrat Noor,Female,Amir Adnan,017-554-77404,34,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",9550,70,9620,017-554-77404,Low,1,10,0,,,,,,
4099,Rafid Shah,Male,Sapphire,015-389-60357,36,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7180,70,7250,015-389-60357,High,1,3,1,,,,,,
4100,Wamia Karim,Female,Sana Safinaz,016-629-68099,24,Cox's Bazar,"Apartment #8, Block #M, Chakaria, Coxs Bazar",10590,120,10710,016-629-68099,Low,5,6,0,,,,,,
4101,Lamia Sabah,Female,Sana Safinaz,015-906-80155,39,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",10590,120,10710,015-906-80155,High,3,6,1,,,,,,
4102,Nusrat Tabassum,Female,Sana Safinaz,019-928-80422,48,Comilla,"Plot #12, Brahmanpara, Comilla",10590,120,10710,019-928-80422,High,10,6,1,,,,,,
4103,Nazia Islam,Female,Faraz Manan,019-815-70063,36,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,019-815-70063,High,1,9,1,,,,,,
4104,Rabeya Nur,Female,Amir Adnan,013-527-10049,45,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",9550,120,9670,013-527-10049,High,3,10,1,,,,,,
4105,Alishba Sabrin,Female,Sana Safinaz,018-659-27801,29,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",10590,120,10710,018-659-27801,High,3,6,1,,,,,,
4106,Urmi Ahmed,Female,Faraz Manan,015-612-64605,37,Jessore,"Apartment #7, Block #N, Jhikargachha, Jessore",9000,120,9120,015-612-64605,High,14,9,1,,,,,,
4107,Tahmina Ahmed,Female,Khaadi,013-803-56047,43,Rangpur,"Flat #1, Building #13, Rangpur Sadar, Rangpur",5990,120,6110,013-803-56047,High,9,2,1,,,,,,
4108,Abonty Chowdhury,Female,Faraz Manan,013-720-43007,39,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",9000,120,9120,013-720-43007,Low,3,9,0,,,,,,
